Day,bikes_hired,year,month,date,day_of_week,season,avg_temp,avg_humidity,avg_pressure,avg_windspeed,rainfall_mm,Rain,Fog,Thunderstorm,Snow,rain,fog,thunderstorm,snow
2013-04-03,17801,2013,4,3,Wednesday,2,2,61,1017,16,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-04-04,15626,2013,4,4,Thursday,2,2,71,1014,18,0.51,1,,,1,TRUE,FALSE,FALSE,TRUE
2013-04-05,18059,2013,4,5,Friday,2,4,59,1015,18,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-04-06,18216,2013,4,6,Saturday,2,6,60,1023,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-04-07,18090,2013,4,7,Sunday,2,4,58,1020,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-04-08,21797,2013,4,8,Monday,2,8,59,1005,21,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-04-09,17555,2013,4,9,Tuesday,2,7,82,997,14,3.05,1,,,,TRUE,FALSE,FALSE,FALSE
2013-04-10,22233,2013,4,10,Wednesday,2,7,79,1003,10,6.1,1,,,,TRUE,FALSE,FALSE,FALSE
2013-04-11,19240,2013,4,11,Thursday,2,9,85,997,14,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2013-04-12,15100,2013,4,12,Friday,2,9,86,998,14,3.05,1,,,,TRUE,FALSE,FALSE,FALSE
2013-04-13,11291,2013,4,13,Saturday,2,8,86,1011,14,3.05,1,,,,TRUE,FALSE,FALSE,FALSE
2013-04-14,25074,2013,4,14,Sunday,2,15,70,1013,21,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-04-15,24923,2013,4,15,Monday,2,12,72,1017,19,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-04-16,26060,2013,4,16,Tuesday,2,13,67,1015,21,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-04-17,25730,2013,4,17,Wednesday,2,13,76,1014,19,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-04-18,23979,2013,4,18,Thursday,2,11,61,1013,34,2.03,1,,1,,TRUE,FALSE,TRUE,FALSE
2013-04-19,24297,2013,4,19,Friday,2,9,65,1026,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-04-20,26724,2013,4,20,Saturday,2,8,61,1032,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-04-21,22466,2013,4,21,Sunday,2,8,63,1022,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-04-22,25384,2013,4,22,Monday,2,11,74,1016,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-04-23,31359,2013,4,23,Tuesday,2,14,69,1020,16,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-04-24,30193,2013,4,24,Wednesday,2,14,74,1024,13,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2013-04-25,32000,2013,4,25,Thursday,2,16,72,1021,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-04-26,23125,2013,4,26,Friday,2,9,63,1015,13,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2013-04-27,17337,2013,4,27,Saturday,2,7,72,1015,11,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2013-04-28,19139,2013,4,28,Sunday,2,6,64,1017,11,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-04-29,27644,2013,4,29,Monday,2,11,59,1016,21,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-04-30,29219,2013,4,30,Tuesday,2,9,61,1024,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-05-01,31175,2013,5,1,Wednesday,2,10,61,1024,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-05-02,31239,2013,5,2,Thursday,2,11,41,1023,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-05-03,31340,2013,5,3,Friday,2,12,55,1020,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-05-04,19156,2013,5,4,Saturday,2,12,63,1017,21,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2013-05-05,24342,2013,5,5,Sunday,2,12,68,1022,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-05-06,29015,2013,5,6,Monday,2,16,58,1020,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-05-07,30707,2013,5,7,Tuesday,2,16,55,1016,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-05-08,26032,2013,5,8,Wednesday,2,14,73,1007,14,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2013-05-09,24250,2013,5,9,Thursday,2,10,71,1008,21,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2013-05-10,26399,2013,5,10,Friday,2,13,71,1010,24,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2013-05-11,16627,2013,5,11,Saturday,2,10,74,1011,18,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2013-05-12,15918,2013,5,12,Sunday,2,10,77,1014,19,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2013-05-13,24836,2013,5,13,Monday,2,12,65,1012,23,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-05-14,18054,2013,5,14,Tuesday,2,9,78,1003,18,5.08,1,,,,TRUE,FALSE,FALSE,FALSE
2013-05-15,24015,2013,5,15,Wednesday,2,10,69,994,27,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2013-05-16,26070,2013,5,16,Thursday,2,10,68,1000,6,0.25,1,1,1,,TRUE,TRUE,TRUE,FALSE
2013-05-17,24932,2013,5,17,Friday,2,9,76,1006,8,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-05-18,22272,2013,5,18,Saturday,2,12,67,1008,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-05-19,23994,2013,5,19,Sunday,2,13,65,1011,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-05-20,25914,2013,5,20,Monday,2,14,78,1012,11,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-05-21,27649,2013,5,21,Tuesday,2,13,68,1016,13,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2013-05-22,26967,2013,5,22,Wednesday,2,12,62,1019,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-05-23,24701,2013,5,23,Thursday,2,9,61,1014,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-05-24,12891,2013,5,24,Friday,2,7,82,1009,18,4.06,1,,,,TRUE,FALSE,FALSE,FALSE
2013-05-25,21087,2013,5,25,Saturday,2,11,64,1021,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-05-26,27251,2013,5,26,Sunday,2,12,56,1018,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-05-27,25819,2013,5,27,Monday,2,12,58,1009,16,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-05-28,14556,2013,5,28,Tuesday,2,11,87,1000,10,13.97,1,,,,TRUE,FALSE,FALSE,FALSE
2013-05-29,21440,2013,5,29,Wednesday,2,10,90,1005,10,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2013-05-30,22150,2013,5,30,Thursday,2,13,85,1011,11,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2013-05-31,29136,2013,5,31,Friday,2,17,68,1018,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-06-01,24782,2013,6,1,Saturday,2,14,59,1023,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-06-02,27202,2013,6,2,Sunday,2,13,54,1029,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-06-03,29940,2013,6,3,Monday,2,13,62,1031,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-06-04,32397,2013,6,4,Tuesday,2,14,57,1027,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-06-05,32488,2013,6,5,Wednesday,2,14,69,1021,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-06-06,32829,2013,6,6,Thursday,2,16,66,1021,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-06-07,28762,2013,6,7,Friday,2,15,65,1023,14,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2013-06-08,27264,2013,6,8,Saturday,2,13,68,1021,16,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-06-09,19429,2013,6,9,Sunday,2,12,70,1016,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-06-10,27336,2013,6,10,Monday,2,13,66,1015,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-06-11,26601,2013,6,11,Tuesday,2,13,81,1013,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-06-12,24401,2013,6,12,Wednesday,2,16,85,1011,19,0.76,1,,,,TRUE,FALSE,FALSE,FALSE
2013-06-13,26388,2013,6,13,Thursday,2,16,73,1011,27,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-06-14,28797,2013,6,14,Friday,2,14,67,1016,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-06-15,16020,2013,6,15,Saturday,2,14,71,1008,24,3.05,1,,,,TRUE,FALSE,FALSE,FALSE
2013-06-16,19970,2013,6,16,Sunday,2,14,68,1014,16,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2013-06-17,28611,2013,6,17,Monday,2,17,61,1014,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-06-18,30871,2013,6,18,Tuesday,2,17,74,1014,11,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-06-19,31899,2013,6,19,Wednesday,2,21,70,1015,8,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-06-20,29959,2013,6,20,Thursday,2,19,76,1012,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-06-21,28844,2013,6,21,Friday,3,19,77,1010,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-06-22,19483,2013,6,22,Saturday,3,16,79,1007,24,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2013-06-23,19006,2013,6,23,Sunday,3,15,73,1010,26,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2013-06-24,27636,2013,6,24,Monday,3,13,61,1022,16,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-06-25,31889,2013,6,25,Tuesday,3,16,53,1029,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-06-26,31156,2013,6,26,Wednesday,3,16,58,1030,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-06-27,27306,2013,6,27,Thursday,3,16,71,1026,11,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2013-06-28,22074,2013,6,28,Friday,3,17,89,1020,13,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2013-06-29,29054,2013,6,29,Saturday,3,18,59,1023,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-06-30,31237,2013,6,30,Sunday,3,21,69,1022,18,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-07-01,31151,2013,7,1,Monday,3,17,63,1017,18,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-07-02,30163,2013,7,2,Tuesday,3,14,76,1011,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-07-03,30780,2013,7,3,Wednesday,3,18,79,1009,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-07-04,32941,2013,7,4,Thursday,3,18,71,1020,16,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-07-05,34704,2013,7,5,Friday,3,19,65,1028,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-07-06,34191,2013,7,6,Saturday,3,21,58,1029,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-07-07,31363,2013,7,7,Sunday,3,23,59,1031,10,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-07-08,34263,2013,7,8,Monday,3,21,59,1033,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-07-09,35519,2013,7,9,Tuesday,3,20,49,1028,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-07-10,33629,2013,7,10,Wednesday,3,18,60,1026,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-07-11,33792,2013,7,11,Thursday,3,18,58,1025,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-07-12,33173,2013,7,12,Friday,3,19,64,1025,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-07-13,33509,2013,7,13,Saturday,3,23,60,1024,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-07-14,32169,2013,7,14,Sunday,3,23,55,1024,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-07-15,34419,2013,7,15,Monday,3,24,37,1023,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-07-16,35580,2013,7,16,Tuesday,3,24,47,1023,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-07-17,35203,2013,7,17,Wednesday,3,24,49,1024,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-07-18,35330,2013,7,18,Thursday,3,24,53,1026,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-07-19,35196,2013,7,19,Friday,3,22,52,1025,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-07-20,28332,2013,7,20,Saturday,3,20,70,1023,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-07-21,30075,2013,7,21,Sunday,3,22,67,1019,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-07-22,33176,2013,7,22,Monday,3,26,61,1016,10,0,1,,1,,TRUE,FALSE,TRUE,FALSE
2013-07-23,31624,2013,7,23,Tuesday,3,24,67,1013,10,0.51,1,,1,,TRUE,FALSE,TRUE,FALSE
2013-07-24,34038,2013,7,24,Wednesday,3,21,68,1014,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-07-25,33683,2013,7,25,Thursday,3,21,74,1013,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-07-26,34681,2013,7,26,Friday,3,20,63,1012,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-07-27,25761,2013,7,27,Saturday,3,22,68,1007,8,6.1,1,,1,,TRUE,FALSE,TRUE,FALSE
2013-07-28,28177,2013,7,28,Sunday,3,19,73,1007,23,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2013-07-29,30415,2013,7,29,Monday,3,20,77,1011,19,1.02,1,,1,,TRUE,FALSE,TRUE,FALSE
2013-07-30,22742,2013,7,30,Tuesday,3,18,88,1013,16,4.06,1,,,,TRUE,FALSE,FALSE,FALSE
2013-07-31,28976,2013,7,31,Wednesday,3,20,79,1015,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-08-01,34770,2013,8,1,Thursday,3,25,62,1009,16,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-08-02,29109,2013,8,2,Friday,3,22,71,1009,16,3.05,1,,1,,TRUE,FALSE,TRUE,FALSE
2013-08-03,34928,2013,8,3,Saturday,3,20,71,1015,19,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-08-04,32580,2013,8,4,Sunday,3,19,71,1019,16,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-08-05,23864,2013,8,5,Monday,3,19,78,1012,13,10.92,1,,,,TRUE,FALSE,FALSE,FALSE
2013-08-06,33631,2013,8,6,Tuesday,3,17,65,1016,10,0.25,,,,,FALSE,FALSE,FALSE,FALSE
2013-08-07,33084,2013,8,7,Wednesday,3,19,58,1014,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-08-08,33737,2013,8,8,Thursday,3,19,57,1019,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-08-09,28206,2013,8,9,Friday,3,20,64,1019,16,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2013-08-10,28830,2013,8,10,Saturday,3,18,54,1022,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-08-11,29530,2013,8,11,Sunday,3,20,57,1018,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-08-12,30425,2013,8,12,Monday,3,17,58,1017,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-08-13,30933,2013,8,13,Tuesday,3,16,69,1022,13,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2013-08-14,31412,2013,8,14,Wednesday,3,17,76,1023,10,0.76,1,,,,TRUE,FALSE,FALSE,FALSE
2013-08-15,30865,2013,8,15,Thursday,3,20,80,1019,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-08-16,25555,2013,8,16,Friday,3,20,83,1015,16,0.76,1,,,,TRUE,FALSE,FALSE,FALSE
2013-08-17,23931,2013,8,17,Saturday,3,17,80,1012,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-08-18,26910,2013,8,18,Sunday,3,20,69,1010,19,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-08-19,31183,2013,8,19,Monday,3,18,58,1020,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-08-20,33578,2013,8,20,Tuesday,3,18,58,1027,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-08-21,33214,2013,8,21,Wednesday,3,20,59,1024,10,0.76,1,,,,TRUE,FALSE,FALSE,FALSE
2013-08-22,22363,2013,8,22,Thursday,3,20,85,1020,8,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2013-08-23,30665,2013,8,23,Friday,3,21,68,1014,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-08-24,7341,2013,8,24,Saturday,3,18,85,1011,10,5.08,1,,,,TRUE,FALSE,FALSE,FALSE
2013-08-25,21638,2013,8,25,Sunday,3,19,76,1013,13,0.76,1,,,,TRUE,FALSE,FALSE,FALSE
2013-08-26,27802,2013,8,26,Monday,3,20,66,1018,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-08-27,29563,2013,8,27,Tuesday,3,18,62,1019,6,0,,1,,,FALSE,TRUE,FALSE,FALSE
2013-08-28,32024,2013,8,28,Wednesday,3,18,60,1022,6,0,,1,,,FALSE,TRUE,FALSE,FALSE
2013-08-29,31639,2013,8,29,Thursday,3,19,66,1022,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-08-30,31127,2013,8,30,Friday,3,20,70,1020,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-08-31,29718,2013,8,31,Saturday,3,18,55,1025,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-09-01,23856,2013,9,1,Sunday,3,16,59,1029,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-09-02,31292,2013,9,2,Monday,3,19,66,1027,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-09-03,31600,2013,9,3,Tuesday,3,20,72,1027,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-09-04,33406,2013,9,4,Wednesday,3,21,64,1021,6,0,,1,,,FALSE,TRUE,FALSE,FALSE
2013-09-05,33574,2013,9,5,Thursday,3,22,62,1011,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-09-06,20930,2013,9,6,Friday,3,16,76,1008,11,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2013-09-07,21279,2013,9,7,Saturday,3,15,69,1014,14,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2013-09-08,18046,2013,9,8,Sunday,3,13,81,1018,10,3.05,1,,,,TRUE,FALSE,FALSE,FALSE
2013-09-09,17943,2013,9,9,Monday,3,11,90,1016,8,3.05,1,,,,TRUE,FALSE,FALSE,FALSE
2013-09-10,24558,2013,9,10,Tuesday,3,13,72,1020,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-09-11,23386,2013,9,11,Wednesday,3,14,74,1021,13,0.76,1,,,,TRUE,FALSE,FALSE,FALSE
2013-09-12,24246,2013,9,12,Thursday,3,16,86,1019,6,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2013-09-13,15392,2013,9,13,Friday,3,17,93,1017,10,3.05,1,,,,TRUE,FALSE,FALSE,FALSE
2013-09-14,12977,2013,9,14,Saturday,3,11,84,1016,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-09-15,4826,2013,9,15,Sunday,3,11,84,1009,14,1.02,1,1,,,TRUE,TRUE,FALSE,FALSE
2013-09-16,21892,2013,9,16,Monday,3,11,62,1003,23,0.25,,,,,FALSE,FALSE,FALSE,FALSE
2013-09-17,18428,2013,9,17,Tuesday,3,11,82,1000,16,4.06,1,,,,TRUE,FALSE,FALSE,FALSE
2013-09-18,25319,2013,9,18,Wednesday,3,13,74,1004,11,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-09-19,18746,2013,9,19,Thursday,3,12,82,1010,14,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2013-09-20,26196,2013,9,20,Friday,3,13,72,1018,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-09-21,21988,2013,9,21,Saturday,4,14,84,1024,10,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-09-22,22683,2013,9,22,Sunday,4,17,87,1028,10,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-09-23,26625,2013,9,23,Monday,4,16,88,1025,5,0,,1,,,FALSE,TRUE,FALSE,FALSE
2013-09-24,28666,2013,9,24,Tuesday,4,16,85,1016,5,0,,1,,,FALSE,TRUE,FALSE,FALSE
2013-09-25,28183,2013,9,25,Wednesday,4,17,80,1012,6,0,1,1,,,TRUE,TRUE,FALSE,FALSE
2013-09-26,28857,2013,9,26,Thursday,4,17,74,1016,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-09-27,27371,2013,9,27,Friday,4,14,78,1016,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-09-28,21716,2013,9,28,Saturday,4,16,78,1009,13,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2013-09-29,20654,2013,9,29,Sunday,4,17,77,1007,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-09-30,27089,2013,9,30,Monday,4,16,76,1006,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-10-01,27711,2013,10,1,Tuesday,4,14,80,1009,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-10-02,26467,2013,10,2,Wednesday,4,18,83,1010,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-10-03,25153,2013,10,3,Thursday,4,16,93,1008,11,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2013-10-04,26522,2013,10,4,Friday,4,18,83,1009,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-10-05,22996,2013,10,5,Saturday,4,16,84,1020,8,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-10-06,25143,2013,10,6,Sunday,4,13,82,1026,6,0.25,,1,,,FALSE,TRUE,FALSE,FALSE
2013-10-07,26680,2013,10,7,Monday,4,14,86,1025,10,0,,1,,,FALSE,TRUE,FALSE,FALSE
2013-10-08,27598,2013,10,8,Tuesday,4,17,86,1025,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-10-09,26433,2013,10,9,Wednesday,4,13,78,1020,13,0,1,1,,,TRUE,TRUE,FALSE,FALSE
2013-10-10,23497,2013,10,10,Thursday,4,9,66,1019,16,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2013-10-11,15640,2013,10,11,Friday,4,11,84,1017,19,3.05,1,,,,TRUE,FALSE,FALSE,FALSE
2013-10-12,17068,2013,10,12,Saturday,4,11,80,1018,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-10-13,7068,2013,10,13,Sunday,4,10,94,1011,14,10.92,1,,,,TRUE,FALSE,FALSE,FALSE
2013-10-14,18979,2013,10,14,Monday,4,10,92,1007,19,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2013-10-15,24657,2013,10,15,Tuesday,4,10,89,1011,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-10-16,20562,2013,10,16,Wednesday,4,10,92,1010,11,5.08,1,1,,,TRUE,TRUE,FALSE,FALSE
2013-10-17,25170,2013,10,17,Thursday,4,15,83,1013,23,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2013-10-18,24880,2013,10,18,Friday,4,14,89,1014,10,0,1,1,,,TRUE,TRUE,FALSE,FALSE
2013-10-19,17430,2013,10,19,Saturday,4,16,91,1005,13,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2013-10-20,11396,2013,10,20,Sunday,4,14,91,1005,16,11.94,1,,1,,TRUE,FALSE,TRUE,FALSE
2013-10-21,21385,2013,10,21,Monday,4,15,86,1005,18,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2013-10-22,22316,2013,10,22,Tuesday,4,16,85,997,21,1.02,1,,1,,TRUE,FALSE,TRUE,FALSE
2013-10-23,24178,2013,10,23,Wednesday,4,14,77,999,23,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2013-10-24,26399,2013,10,24,Thursday,4,12,84,1013,8,0,1,1,,,TRUE,TRUE,FALSE,FALSE
2013-10-25,23677,2013,10,25,Friday,4,16,84,1005,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-10-26,16986,2013,10,26,Saturday,4,16,82,1004,23,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-10-27,15652,2013,10,27,Sunday,4,13,78,996,26,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-10-28,14577,2013,10,28,Monday,4,12,79,992,29,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-10-29,23126,2013,10,29,Tuesday,4,9,75,1011,19,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-10-30,24753,2013,10,30,Wednesday,4,9,80,1020,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-10-31,20055,2013,10,31,Thursday,4,12,88,1016,18,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2013-11-01,20597,2013,11,1,Friday,4,13,87,1008,14,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2013-11-02,15347,2013,11,2,Saturday,4,13,79,998,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-11-03,13063,2013,11,3,Sunday,4,10,73,998,27,9.91,1,,,,TRUE,FALSE,FALSE,FALSE
2013-11-04,20369,2013,11,4,Monday,4,8,79,992,14,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2013-11-05,19326,2013,11,5,Tuesday,4,8,81,995,14,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2013-11-06,18431,2013,11,6,Wednesday,4,12,87,999,18,3.05,1,,,,TRUE,FALSE,FALSE,FALSE
2013-11-07,22527,2013,11,7,Thursday,4,9,82,1006,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-11-08,15188,2013,11,8,Friday,4,8,92,1005,10,8.89,1,,,,TRUE,FALSE,FALSE,FALSE
2013-11-09,6772,2013,11,9,Saturday,4,6,92,1006,11,4.06,1,,,,TRUE,FALSE,FALSE,FALSE
2013-11-10,9767,2013,11,10,Sunday,4,7,82,1016,10,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-11-11,14377,2013,11,11,Monday,4,7,96,1022,11,0.76,1,,,,TRUE,FALSE,FALSE,FALSE
2013-11-12,19572,2013,11,12,Tuesday,4,8,90,1026,10,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2013-11-13,22021,2013,11,13,Wednesday,4,6,85,1032,8,0.25,,,,,FALSE,FALSE,FALSE,FALSE
2013-11-14,21061,2013,11,14,Thursday,4,7,79,1024,19,0,1,,,,TRUE,FALSE,FALSE,FALSE
2013-11-15,20850,2013,11,15,Friday,4,6,74,1033,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2013-11-16,15029,2013,11,16,Saturday,4,5,93,1032,5,0,1,1,,,TRUE,TRUE,FALSE,FALSE
2013-11-17,12340,2013,11,17,Sunday,4,8,90,1024,5,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2013-11-18,18491,2013,11,18,Monday,4,8,95,1011,8,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
